objectID,accessionNumber,additionalImages,artistAlphaSort,artistBeginDate,artistDisplayBio,artistDisplayName,artistEndDate,artistNationality,artistPrefix,artistRole,artistSuffix,city,classification,constituents,country,county,creditLine,culture,department,dimensions,dynasty,excavation,geographyType,isHighlight,isPublicDomain,linkResource,locale,locus,medium,metadataDate,objectBeginDate,objectDate,objectEndDate,objectName,objectURL,period,portfolio,primaryImage,primaryImageSmall,region,reign,repository,rightsAndReproduction,river,state,subregion,tags,title
1197,41.160.401,['https://images.metmuseum.org/CRDImages/ad/original/146886.jpg'],,,,,,,,,,,Metal,,Netherlands,,"Bequest of W. Gedney Beatty, 1941",,The American Wing,H. 8 3/8 in. (21.3 cm),,,Possibly made in,FALSE,TRUE,,,,Brass,2019-04-06T05:14:15.983Z,1600,1600–1700,1700,Candlestick,https://www.metmuseum.org/art/collection/search/1197,,,https://images.metmuseum.org/CRDImages/ad/original/126267.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/126267.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1198,41.160.403,[],,,,,,,,,,,Metal,,England,,"Bequest of W. Gedney Beatty, 1941",American or British,The American Wing,H. 7 in. (17.8 cm),,,Possibly made in,FALSE,TRUE,,,,Brass,2019-04-06T05:14:17.107Z,1700,1700–1800,1800,Candlestick,https://www.metmuseum.org/art/collection/search/1198,,,https://images.metmuseum.org/CRDImages/ad/original/126269.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/126269.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1199,41.160.404,[],,,,,,,,,,,Metal,,England,,"Bequest of W. Gedney Beatty, 1941",American or British,The American Wing,H. 7 in. (17.8 cm),,,Possibly made in,FALSE,TRUE,,,,Brass,2019-04-06T05:14:18.297Z,1700,1700–1800,1800,Candlestick,https://www.metmuseum.org/art/collection/search/1199,,,https://images.metmuseum.org/CRDImages/ad/original/126270.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/126270.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1200,46.54,[],,,,,,,,,,Pittsburgh,Glass,,United States,,"Rogers Fund, 1946",American,The American Wing,H. 8 1/2 in. (21.6 cm),,,Made in,FALSE,TRUE,,,,Lacy pressed glass,2019-04-06T05:14:19.483Z,1825,1825–50,1850,Candlestick,https://www.metmuseum.org/art/collection/search/1200,,,https://images.metmuseum.org/CRDImages/ad/original/136084.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/136084.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,Pennsylvania,,['Candlesticks'],Candlestick
1201,46.140.297,[],,,,,,,,,,,Glass,,United States,,"Gift of Mrs. Emily Winthrop Miles, 1946",American,The American Wing,H. 7 5/8 in. (19.4 cm),,,Made in,FALSE,TRUE,,,,Pressed amethyst glass,2019-04-06T05:14:20.56Z,1860,1860–70,1870,Candlestick,https://www.metmuseum.org/art/collection/search/1201,,,https://images.metmuseum.org/CRDImages/ad/original/180295.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/180295.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1202,46.140.312,[],,,,,,,,,,,Glass,,United States,,"Gift of Mrs. Emily Winthrop Miles, 1946",American,The American Wing,H. 6 5/8 in. (16.8 cm),,,Made in,FALSE,FALSE,,,,Pressed yellow glass,2019-04-06T05:14:21.733Z,1875,1875–1900,1900,Candlestick,https://www.metmuseum.org/art/collection/search/1202,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Gadrooning', 'Fish', 'Candlesticks']",Candlestick
1203,46.140.358,[],,,,,,,,,,Pittsburgh,Glass,,United States,,"Gift of Mrs. Emily Winthrop Miles, 1946",American,The American Wing,H. 7 3/8 in. (18.7 cm),,,Made in,FALSE,TRUE,,,,"Lacy pressed glass, pewter",2019-04-06T05:14:22.733Z,1840,1840–50,1850,Candlestick,https://www.metmuseum.org/art/collection/search/1203,,,https://images.metmuseum.org/CRDImages/ad/original/180100.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/180100.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,Pennsylvania,,['Candlesticks'],Candlestick
1204,46.140.359,[],,,,,,,,,,,Glass,,United States,,"Gift of Mrs. Emily Winthrop Miles, 1946",American,The American Wing,H. 9 13/16 in. (24.9 cm),,,Made in,FALSE,TRUE,,,,Pressed gray glass,2019-04-06T05:14:24Z,1850,1850–70,1870,Candlestick,https://www.metmuseum.org/art/collection/search/1204,,,https://images.metmuseum.org/CRDImages/ad/original/180101.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/180101.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,Pennsylvania,,['Candlesticks'],Candlestick
1205,"46.140.733a, b",[],,,,,,,,,,,Glass,,England,,"Gift of Mrs. Emily Winthrop Miles, 1946",,The American Wing,2 1/2 x 5 1/4 x 6 1/2 in. (6.4 x 13.3 x 16.5 cm),,,Made in,FALSE,TRUE,,,,Pressed purple marble glass,2019-04-06T05:14:25Z,1880,1880–90,1890,Candlestick and candle,https://www.metmuseum.org/art/collection/search/1205,,,https://images.metmuseum.org/CRDImages/ad/original/186607.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/186607.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Candles', 'Candlesticks']",Candlestick and Candle
1206,46.140.780,[],,,,,,,,,,,Glass,,,,"Gift of Mrs. Emily Winthrop Miles, 1946",,The American Wing,"11 3/8 x 4 x 4 in. (28.9 x 10.2 x 10.2 cm)
Body diameter: 4 in. (10.2 cm)",,,,FALSE,TRUE,,,,Lacy pressed glass,2019-04-06T05:14:26.233Z,1850,1850–60,1860,Candlestick,https://www.metmuseum.org/art/collection/search/1206,,,https://images.metmuseum.org/CRDImages/ad/original/DP208091.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP208091.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Diamonds', 'Fluting', 'Candlesticks']",Candlestick
1207,48.135.61,[],,,,,,,,,,,Metal,,England,,"Bequest of Adeline R. Brown, 1947",,The American Wing,H. 7 3/8 in. (18.7 cm),,,Probably made in,FALSE,TRUE,,,,Brass,2019-04-06T05:14:27.217Z,1737,ca. 1740,1740,Candlestick,https://www.metmuseum.org/art/collection/search/1207,,,https://images.metmuseum.org/CRDImages/ad/original/142484.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/142484.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1208,48.135.62,[],,,,,,,,,,,Metal,,England,,"Bequest of Adeline R. Brown, 1947",,The American Wing,H. 7 3/4 in. (19.7 cm),,,Probably made in,FALSE,TRUE,,,,Brass,2019-04-06T05:14:28.263Z,1740,1740–70,1770,Candlestick,https://www.metmuseum.org/art/collection/search/1208,,,https://images.metmuseum.org/CRDImages/ad/original/142485.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/142485.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1209,48.135.73,[],,,,,,,,,,,Metal,,England,,"Bequest of Adeline R. Brown, 1947",,The American Wing,H. 6 in. (15.2 cm),,,Made in,FALSE,FALSE,,,,Pewter,2019-04-06T05:14:29.343Z,1907,ca. 1910,1910,Candlestick,https://www.metmuseum.org/art/collection/search/1209,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Candlestick
1210,48.135.74a–c,[],,,,,,,,,,,Glass,,Ireland,,"Bequest of Adeline R. Brown, 1947",British or Irish,The American Wing,H. 10 7/8 in. (27.6 cm),,,Possibly made in,FALSE,TRUE,,,,Blown glass,2019-04-06T05:14:30.403Z,1787,ca. 1790,1790,Candlestick,https://www.metmuseum.org/art/collection/search/1210,,,https://images.metmuseum.org/CRDImages/ad/original/142487.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/142487.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1211,48.135.75a–c,[],,,,,,,,,,,Glass,,Ireland,,"Bequest of Adeline R. Brown, 1947",British or Irish,The American Wing,H. 10 7/8 in. (27.6 cm),,,Possibly made in,FALSE,TRUE,,,,Blown glass,2019-04-06T05:14:31.437Z,1787,ca. 1790,1790,Candlestick,https://www.metmuseum.org/art/collection/search/1211,,,https://images.metmuseum.org/CRDImages/ad/original/142487.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/142487.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1212,48.135.76a–c,[],,,,,,,,,,,Glass,,England,,"Bequest of Adeline R. Brown, 1947",British,The American Wing,H. 10 3/8 in. (26.4 cm),,,Made in,FALSE,FALSE,,,,Cut glass,2019-04-06T05:14:32.56Z,1787,ca. 1790,1790,Candlestick,https://www.metmuseum.org/art/collection/search/1212,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Candlestick
1213,51.171.24,[],,,,,,,,,,,Glass,,United States,,"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",American,The American Wing,H. 6 15/16 in. (17.6 cm),,,Made in,FALSE,TRUE,,,,Lacy pressed glass,2019-04-06T05:14:33.623Z,1830,1830–35,1835,Candlestick,https://www.metmuseum.org/art/collection/search/1213,,,https://images.metmuseum.org/CRDImages/ad/original/153221.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/153221.jpg,New England,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1214,51.171.32,[],,,,,,,,,,,Glass,,United States,,"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",American,The American Wing,H. 8 15/16 in. (22.7 cm),,,Made in,FALSE,TRUE,,,,Lacy pressed glass,2019-04-06T05:14:34.827Z,1830,1830–35,1835,Candlestick,https://www.metmuseum.org/art/collection/search/1214,,,https://images.metmuseum.org/CRDImages/ad/original/153229.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/153229.jpg,New England,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1215,51.171.94,[],,,,,,,,,,,Glass,,United States,,"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",American,The American Wing,H. 7 1/16 in. (17.9 cm),,,Made in,FALSE,FALSE,,,,Pressed blue glass,2019-04-06T05:14:35.797Z,1830,1830–1900,1900,Candlestick,https://www.metmuseum.org/art/collection/search/1215,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1216,66.10.33,[],,,,,,,,,,New Lebanon,Metal,,United States,,"Friends of the American Wing Fund, 1966","American, Shaker",The American Wing,H. 6 in. (15.2 cm); Diam. 3 5/8 in. (9.2 cm),,,Made in,FALSE,TRUE,,,,Tin,2019-04-06T05:14:36.86Z,1820,1820–60,1860,Candlestick,https://www.metmuseum.org/art/collection/search/1216,,,https://images.metmuseum.org/CRDImages/ad/original/184425.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/184425.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,['Candlesticks'],Candlestick
1217,1971.180.119,[],,,,,,,,,,,Ceramics,,China,,"Bequest of Flora E. Whiting, 1971",Chinese,The American Wing,5 3/16 x 6 1/16 in. (13.2 x 15.4 cm),,,Made in,FALSE,FALSE,,,,Porcelain,2019-04-06T05:14:38.077Z,1800,1800–1900,1900,Candlestick,https://www.metmuseum.org/art/collection/search/1217,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Elephants', 'Flowers', 'Leaves', 'Candlesticks']",Candlestick
1218,1984.133,['https://images.metmuseum.org/CRDImages/ad/original/236036.jpg'],,,,,,,,,,Trenton,Ceramics,,United States,,"Friends of the American Wing Fund, 1984",American,The American Wing,H. 9 7/8 in. (25.1 cm); Diam. 3 15/16 in. (10 cm),,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:14:39.14Z,1845,1845–60,1860,Candlestick,https://www.metmuseum.org/art/collection/search/1218,,,https://images.metmuseum.org/CRDImages/ad/original/ADA5402.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/ADA5402.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New Jersey,,['Candlesticks'],Candlestick
1219,46.140.296,[],Boston and Sandwich Glass Company,1825,"American, 1825–1888, Sandwich, Massachusetts",Boston & Sandwich Glass Company,1888,,,Maker,,Sandwich,Glass,"[{'role': 'Maker', 'name': 'Boston &amp; Sandwich Glass Company'}]",United States,,"Gift of Mrs. Emily Winthrop Miles, 1946",American,The American Wing,H. 6 15/16 in. (17.6 cm),,,Made in,FALSE,TRUE,,,,Pressed amethyst glass,2019-04-06T05:14:40.39Z,1835,1835–40,1840,Candlestick,https://www.metmuseum.org/art/collection/search/1219,,,https://images.metmuseum.org/CRDImages/ad/original/174477.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/174477.jpg,New England,,"Metropolitan Museum of Art, New York, NY",,,Massachusetts,,['Candlesticks'],Candlestick
1220,46.140.360,[],Boston and Sandwich Glass Company,1825,"American, 1825–1888, Sandwich, Massachusetts",Boston & Sandwich Glass Company,1888,,,Maker,,Sandwich,Glass,"[{'role': 'Maker', 'name': 'Boston &amp; Sandwich Glass Company'}]",United States,,"Gift of Mrs. Emily Winthrop Miles, 1946",American,The American Wing,H. 8 1/2 in. (21.6 cm),,,Made in,FALSE,TRUE,,,,Pressed glass,2019-04-06T05:14:41.623Z,1837,ca. 1840,1840,Candlestick,https://www.metmuseum.org/art/collection/search/1220,,,https://images.metmuseum.org/CRDImages/ad/original/174940.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/174940.jpg,New England,,"Metropolitan Museum of Art, New York, NY",,,Massachusetts,,"['Fish', 'Candlesticks']",Candlestick
1221,41.99.4,[],"Durnall, E.",,,E. Durnall,9999,,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'E. Durnall'}]",England,,"Gift of James De Lancey Verplanck and John Bayard Rodgers Verplanck, 1941",,The American Wing,H. 7 5/8 in. (19.4 cm),,,Probably made in,FALSE,TRUE,,,,Brass,2019-04-06T05:14:42.81Z,1750,1750–60,1760,Candlestick,https://www.metmuseum.org/art/collection/search/1221,,,https://images.metmuseum.org/CRDImages/ad/original/124493.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/124493.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1222,41.160.36,[],"Gonzales, de la Cueva Diego",1733,,Diego Gonzales de la Cueva,1778,,,Maker,,,Silver,"[{'role': 'Maker', 'name': 'Diego Gonzales de la Cueva'}]",Mexico,,"Bequest of W. Gedney Beatty, 1941",Mexican,The American Wing,"Overall: 7 3/16 in. (18.3 cm); 19 oz. 7 dwt. (601.9 g)
Base: Diam. 4 7/8 in. (12.4 cm)",,,Made in,FALSE,TRUE,,,,Silver,2019-04-06T05:14:43.86Z,1700,1700–1800,1800,Candlestick,https://www.metmuseum.org/art/collection/search/1222,,,https://images.metmuseum.org/CRDImages/ad/original/125782.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/125782.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Candlesticks'],Candlestick
1223,"57.153a, b","['https://images.metmuseum.org/CRDImages/ad/original/DP251706.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP147870.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP251723.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP251721.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP251722.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP251717.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP251707.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP251714.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/230424.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/166762.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/177770.jpg']","Kierstede, Cornelius",1674,1674–ca. 1757,Cornelius Kierstede,1760,American,,Maker,,New York,Silver,"[{'role': 'Maker', 'name': 'Cornelius Kierstede'}]",United States,,"Gift of Robert L. Cammann, 1957",American,The American Wing,"Overall: 11 7/16 x 6 1/2 x 6 1/2 in. (29.1 x 16.5 x 16.5 cm); 25 6 oz. (808.3 g)
Without bobeche: H. 10 15/16 in. (27.8 cm); 22 oz. 17 dwt. (710.9 g)
Bobeche: 2 1/4 x 2 13/16 x 2 13/16 in. (5.7 x 7.1 x 7.1 cm); 3 oz. 3 dwt. (97.4 g)",,,Made in,FALSE,TRUE,,,,Silver,2019-04-06T05:14:44.89Z,1702,ca. 1705,1708,Candlestick,https://www.metmuseum.org/art/collection/search/1223,,,https://images.metmuseum.org/CRDImages/ad/original/DP147864.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP147864.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Human Figures', 'Birds', 'Candlesticks']",Candlestick
1224,"64.83a, b","['https://images.metmuseum.org/CRDImages/ad/original/DP251706.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP147872.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP147873.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP251715.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP251726.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP251725.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP252783.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/230424.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/230430.jpg']","Kierstede, Cornelius",1674,1674–ca. 1757,Cornelius Kierstede,1760,American,,Maker,,New York,Silver,"[{'role': 'Maker', 'name': 'Cornelius Kierstede'}]",United States,,"Gift of Mrs. Clermont L. Barnwell, 1964",American,The American Wing,"Overall: 11 3/4 x 6 7/16 x 6 7/16 in. (29.8 x 16.4 x 16.4 cm); 26 oz. 2 dwt. (811.9 g)
Candlestick (without bobeche): H. 11 1/4 in. (28.6 cm); 22 oz. 18 dwt. (712.9 g)
Bobeche: 2 3/16 x 2 13/16 x 2 3/4 in. (5.6 x 7.1 x 7 cm); 3 oz. 4 dwt. (99 g)",,,Made in,FALSE,TRUE,,,,Silver,2019-04-06T05:14:45.89Z,1702,ca. 1705,1708,Candlestick,https://www.metmuseum.org/art/collection/search/1224,,,https://images.metmuseum.org/CRDImages/ad/original/DP147864.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP147864.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,['Candlesticks'],Candlestick
1225,1974.214.20,[],"Tiffany, Louis Comfort",1848,"American, New York 1848–1933 New York",Louis Comfort Tiffany,1933,American,Designed by,Designer,,New York,Glass,"[{'role': 'Designer', 'name': 'Designed by Louis Comfort Tiffany'}, {'role': 'Manufacturer', 'name': 'Attributed to Tiffany Glass and Decorating Company'}, {'role': 'Maker', 'name': 'Tiffany Studios'}]",United States,,"Gift of Mr. and Mrs. Hugh J. Grant, 1974",American,The American Wing,H. 7 1/4 in. (18.4 cm); Diam. 4 3/8 in. (11.1 cm),,,Made in,FALSE,FALSE,,,,Glass,2019-04-06T05:14:46.92Z,1897,ca. 1900,1903,Candlestick,https://www.metmuseum.org/art/collection/search/1225,,,,,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,['Candlesticks'],Candlestick
1226,1994.5,['https://images.metmuseum.org/CRDImages/ad/original/DP171095.jpg'],"Saint-Gaudens, Augustus",1848,"American, Dublin 1848–1907 Cornish, New Hampshire",Augustus Saint-Gaudens,1907,American,,Artist,,,Sculpture,"[{'role': 'Artist', 'name': 'Augustus Saint-Gaudens'}]",,,"Purchase, Morris K. Jesup Fund and Mr. and Mrs. Richard J. Schwartz Gift, 1994",American,The American Wing,13 1/2 x 16 7/8 in. (34.3 x 42.9 cm),,,,FALSE,TRUE,,,,Bronze,2019-04-06T05:14:48.17Z,1879,"1879, cast probably 1880",1880,Sculpture,https://www.metmuseum.org/art/collection/search/1226,,,https://images.metmuseum.org/CRDImages/ad/original/DT3674.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT3674.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Girls', 'Profiles']",Rodman de Kay Gilder
1227,92.10.96a,[],,,,,,,,,,,Sculpture,,,,"Gift of Cyrus W. Field, 1892",American,The American Wing,Diam. 2 5/8 in. (6.7 cm),,,,FALSE,TRUE,,,,Gold,2019-04-06T05:14:49.17Z,1867,1867,1867,Medal,https://www.metmuseum.org/art/collection/search/1227,,,https://images.metmuseum.org/CRDImages/ad/original/AW_92_10_96a.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/AW_92_10_96a.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Men', 'Women', 'Lions', 'Angels', 'Globes']",Congressional Medal to C. W. Field for the Successful Laying of the Atlantic Cable
1228,07.251.29,['https://images.metmuseum.org/CRDImages/ad/original/AW_07_251_29-002.jpg'],"Merriam, Joseph H.",,,Joseph H. Merriam,,,,Artist,,,Sculpture,"[{'role': 'Artist', 'name': 'Joseph H. Merriam'}]",,,"Gift of Mr. and Mrs. F. S. Wait, 1907",American,The American Wing,Diam. 1 3/8 in. (3.5 cm),,,,FALSE,TRUE,,,,White metal,2019-04-06T05:14:50.2Z,1889,1889,1889,Medal,https://www.metmuseum.org/art/collection/search/1228,,,https://images.metmuseum.org/CRDImages/ad/original/AW_07_251_29-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/AW_07_251_29-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Inscriptions', 'George Washington', 'Profiles']","Centennial of Washington's Inauguration, 1889"
1229,34.82.2,[],"Longman, Evelyn Beatrice",1874,"American, Winchester, Ohio 1874–1954 Osterville, Massachusetts",Evelyn Beatrice Longman,1954,American,,Artist,,,Sculpture,"[{'role': 'Artist', 'name': 'Evelyn Beatrice Longman'}]",,,"Gift of Mrs. Robert W. de Forest, 1934",American,The American Wing,Diam. 2 1/16 in. (5.2 cm),,,,FALSE,FALSE,,,,Bronze and gold leaf,2019-04-06T05:14:51.263Z,1922,1922,1922,Medal,https://www.metmuseum.org/art/collection/search/1229,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Men', 'Profiles', 'Women']",Mr. and Mrs. Robert W. de Forest
1230,46.140.320,[],"Whitney, Henry",,,Henry Whitney,9999,,Designed by,Designer,,East Cambridge,Glass,"[{'role': 'Designer', 'name': 'Designed by Henry Whitney'}, {'role': 'Manufacturer', 'name': 'Manufactured by New England Glass Company'}]",United States,,"Gift of Mrs. Emily Winthrop Miles, 1946",American,The American Wing,H. 9 5/8 in. (24.4 cm),,,Made in,FALSE,FALSE,,,,Pressed glass,2019-04-06T05:14:52.25Z,1870,1870–75,1875,Candlestick,https://www.metmuseum.org/art/collection/search/1230,,,,,New England,,"Metropolitan Museum of Art, New York, NY",,,Massachusetts,,"['Caryatids', 'Candlesticks']",Candlestick
1231,61.231.1,[],Cornelius and Company,1838,1838–1851,Cornelius and Company,1851,,,Maker,,Philadelphia,Metal,"[{'role': 'Maker', 'name': 'Cornelius and Company'}]",United States,,"Gift of Mary E. Steers, 1961",American,The American Wing,16 7/8 x 4 3/4 x 3 3/8 in. (42.9 x 12.1 x 8.6 cm),,,Made in,FALSE,FALSE,,,,"Gilt metal, marble, crystal",2019-04-06T05:14:53.45Z,1840,1840–50,1850,Candlestick,https://www.metmuseum.org/art/collection/search/1231,,,,,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,Pennsylvania,,[],Candlestick
